state,district,N,P,K,pH,organic_carbon,soil_moisture,soil_type,temperature_c,humidity_pct,rainfall_mm,wind_speed_ms,solar_radiation_wm2,evapotranspiration_mm,crop
Tamil Nadu,Ariyalur,68.2,46.9,54.0,6.94,0.44,22.9,Laterite,15.0,50.8,38.9,1.72,386.4,3.36,Onion
Tamil Nadu,Namakkal,23.8,26.7,29.3,6.33,0.62,43.7,Sandy,29.0,97.2,220.8,0.4,477.8,4.35,Coconut
Rajasthan,Sirohi,75.9,46.9,44.4,6.49,0.7,37.9,Sandy,23.0,84.2,210.2,1.48,557.4,3.76,Rice
Maharashtra,Jalna,101.1,87.2,46.2,6.69,0.77,37.8,Sandy,29.0,83.9,90.3,1.68,588.6,1.05,Banana
Maharashtra,Mumbai,59.1,60.9,38.1,6.73,0.35,24.5,Red Soil,26.1,54.4,72.7,1.4,405.2,2.42,Sunflower
Tamil Nadu,Cuddalore,73.8,47.6,36.4,6.45,0.47,37.2,Loamy,24.4,82.7,272.0,1.48,298.7,4.1,Rice
Bihar,Kaimur,52.4,69.0,59.3,5.69,0.52,18.7,Loamy,25.5,41.5,59.9,0.86,382.5,2.44,Mirchi
Rajasthan,Bhilwara,64.4,47.6,58.0,6.86,0.62,24.3,Red Soil,15.4,53.9,53.1,0.79,288.5,3.09,Onion
Uttar Pradesh,Raebareli,27.6,55.0,22.2,6.32,0.34,25.7,Laterite,29.8,57.2,61.2,1.16,533.8,1.02,Moong
West Bengal,South Dinajpur,19.7,27.2,15.6,6.71,0.52,15.3,Laterite,26.2,34.1,44.2,1.55,583.7,0.1,Bajra
Punjab,Faridkot,26.2,50.6,28.2,7.46,0.37,29.4,Silty,31.8,65.4,73.5,0.1,443.3,2.54,Urad
Tamil Nadu,Virudhunagar,52.6,51.9,45.1,5.8,0.53,20.0,Red Soil,25.3,44.5,58.7,0.17,439.8,3.18,Mirchi
West Bengal,North 24 Parganas,14.8,27.5,16.2,7.0,0.4,17.2,Clayey,26.6,38.2,41.2,2.91,349.4,4.42,Ragi
Rajasthan,Pali,41.4,52.1,60.9,6.63,0.78,29.1,Silty,25.2,64.6,68.4,0.16,385.9,2.2,Tomato
Andhra Pradesh,Chittoor,136.4,45.4,21.3,6.64,0.49,35.0,Clayey,27.7,77.8,109.5,0.49,588.1,3.29,Cotton
Telangana,Bhadradri Kothagudem,11.1,27.9,15.3,7.07,0.71,11.8,Red Soil,28.1,26.2,22.9,0.78,578.3,2.75,Bajra
Maharashtra,Nandurbar,94.3,64.3,40.6,6.31,0.78,37.8,Red Soil,28.3,84.0,151.7,2.53,287.5,2.05,Sugarcane
Punjab,Faridkot,26.8,29.4,28.9,6.34,0.57,41.1,Black Cotton,28.1,91.4,134.3,1.05,521.7,2.46,Coconut
Karnataka,Bengaluru Urban,104.9,71.5,51.8,6.66,0.66,36.2,Clayey,25.3,80.4,108.4,0.17,392.0,1.54,Banana
Tamil Nadu,Kancheepuram,79.7,59.7,19.3,6.59,0.43,27.8,Laterite,19.7,61.8,79.3,2.1,580.0,1.71,Maize
Karnataka,Shivamogga,44.3,32.1,26.3,6.18,0.4,18.9,Sandy,30.1,41.9,55.3,0.2,431.9,2.2,Sorghum
West Bengal,Alipurduar,22.1,61.9,26.4,6.07,0.78,27.8,Red Soil,28.7,61.7,60.3,2.06,403.9,2.84,Moong
Karnataka,Davanagere,50.4,69.2,50.5,5.91,0.71,24.0,Black Cotton,24.0,53.3,56.2,1.08,476.5,3.66,Mirchi
Maharashtra,Mumbai,39.6,24.7,26.1,5.97,0.65,43.5,Clayey,25.4,96.6,149.1,2.48,214.9,2.13,Coconut
Punjab,Bathinda,35.8,62.3,39.7,6.27,0.55,31.2,Red Soil,26.1,69.3,81.2,1.77,418.0,2.2,Soybean
Telangana,Vikarabad,37.6,59.4,40.7,6.83,0.57,20.0,Clayey,24.7,44.5,73.3,1.18,335.3,4.11,Groundnut
West Bengal,Murshidabad,12.9,24.7,11.8,6.3,0.38,10.9,Silty,27.4,24.2,41.9,0.69,392.2,3.29,Bajra
Tamil Nadu,Erode,45.3,45.7,44.7,5.86,0.64,27.5,Loamy,26.4,61.2,85.4,1.94,345.3,3.02,Tobacco
Maharashtra,Sindhudurg,56.6,47.7,44.0,5.5,0.37,28.9,Laterite,18.7,64.3,55.8,1.32,443.5,3.63,Potato
Maharashtra,Mumbai,30.9,67.4,41.1,6.84,0.35,30.6,Sandy,29.1,68.0,63.3,0.83,452.3,2.96,Soybean
Telangana,Komaram Bheem,47.6,60.1,43.8,6.7,0.43,30.1,Black Cotton,27.7,66.9,86.6,2.37,449.2,3.59,Soybean
Uttar Pradesh,Barabanki,21.3,38.8,17.8,7.38,0.78,12.8,Black Cotton,33.1,28.5,31.2,1.02,316.8,0.98,Bajra
Punjab,Barnala,42.4,67.4,53.1,6.62,0.67,21.4,Black Cotton,29.6,47.6,52.9,3.1,355.3,3.38,Mirchi
Telangana,Rajanna Sircilla,51.5,50.7,65.5,6.4,0.67,27.5,Loamy,22.6,61.1,56.8,1.28,593.5,2.81,Tomato
Maharashtra,Solapur,41.1,40.7,31.0,6.68,0.5,17.1,Sandy,32.2,38.0,35.6,1.05,624.6,1.04,Sorghum
Uttar Pradesh,Ghaziabad,27.2,28.7,31.5,6.47,0.6,41.0,Silty,26.7,91.1,130.2,0.95,438.1,1.61,Coconut
West Bengal,Malda,48.0,46.6,28.6,6.91,0.47,21.0,Red Soil,28.8,46.6,51.8,1.19,429.1,4.61,Sorghum
Uttar Pradesh,Mainpuri,49.6,42.0,34.1,6.09,0.7,16.0,Silty,30.4,35.5,52.2,0.6,529.8,5.65,Sorghum
Andhra Pradesh,Chittoor,57.6,59.1,37.6,6.93,0.46,25.5,Laterite,27.4,56.6,61.1,1.69,451.8,0.8,Sunflower
Tamil Nadu,Mayiladuthurai,52.4,54.3,39.3,6.96,0.35,26.5,Laterite,27.0,58.8,55.5,1.93,551.8,2.59,Sunflower
Karnataka,Kolar,69.0,50.0,54.7,5.4,0.37,25.1,Silty,19.4,55.7,60.5,1.66,362.5,3.47,Potato
Tamil Nadu,Perambalur,71.9,50.2,39.1,5.71,0.33,38.4,Loamy,22.8,85.3,216.6,1.16,61.0,1.77,Rice
Karnataka,Hassan,35.7,55.5,21.1,5.6,0.57,22.0,Clayey,17.2,48.9,46.8,0.37,567.8,2.08,Mustard
Uttar Pradesh,Balrampur,13.4,21.9,13.4,6.87,0.33,14.4,Black Cotton,34.8,32.1,24.5,2.47,595.8,3.13,Bajra
Punjab,Fatehgarh Sahib,61.0,47.6,41.0,5.72,0.73,28.0,Silty,20.8,62.3,53.9,0.58,212.1,2.86,Potato
Maharashtra,Jalgaon,10.1,33.0,19.0,6.27,0.53,16.7,Laterite,32.0,37.0,41.8,0.66,563.0,3.09,Bajra
Punjab,Jalandhar,104.6,60.2,50.4,6.18,0.55,39.0,Loamy,25.2,86.7,157.0,0.99,336.7,3.57,Sugarcane
Telangana,Hyderabad,27.2,26.3,33.8,5.18,0.35,42.0,Laterite,25.6,93.4,174.7,1.88,358.1,4.86,Coconut
Bihar,Madhepura,53.8,53.8,41.3,6.21,0.6,19.9,Black Cotton,28.7,44.2,60.8,1.11,532.9,3.45,Sunflower
Punjab,Sangrur,54.4,66.3,53.0,6.6,0.52,20.2,Sandy,24.9,44.8,65.9,0.3,420.0,0.16,Mirchi
Telangana,Kamareddy,36.5,69.1,30.4,5.79,0.68,23.6,Laterite,27.7,52.4,66.1,1.2,322.9,0.38,Toor
Telangana,Mulugu,68.1,42.5,21.6,6.68,0.62,27.0,Silty,18.4,60.0,84.2,1.3,173.5,2.57,Maize
Bihar,Madhepura,61.2,53.1,48.6,5.7,0.43,29.2,Black Cotton,16.7,64.8,54.1,1.64,477.3,2.11,Potato
Rajasthan,Jalor,40.2,58.2,25.3,6.57,0.33,21.6,Red Soil,27.5,47.9,70.7,1.0,370.2,2.3,Toor
Maharashtra,Nashik,49.1,67.9,39.1,6.55,0.74,23.5,Clayey,18.0,52.3,79.9,1.6,618.0,1.39,Wheat
Punjab,Patiala,16.4,20.4,12.3,6.56,0.72,12.6,Silty,31.1,27.9,34.3,0.41,442.0,0.33,Bajra
Rajasthan,Jodhpur,31.8,59.9,46.6,6.91,0.34,18.9,Red Soil,30.8,42.0,65.4,0.16,566.6,1.36,Groundnut
Bihar,Katihar,38.5,61.0,31.6,6.66,0.54,21.6,Loamy,27.1,48.1,81.4,1.09,674.2,3.0,Toor
Tamil Nadu,Ranipet,52.3,51.5,36.9,6.53,0.53,22.8,Silty,25.9,50.6,56.5,0.62,355.9,3.0,Sunflower
Rajasthan,Sawai Madhopur,78.7,41.6,23.6,6.68,0.58,29.0,Laterite,20.1,64.5,89.9,2.49,682.0,3.31,Maize
Uttar Pradesh,Muzaffarnagar,23.0,53.7,26.2,6.4,0.59,31.4,Red Soil,31.8,69.7,54.1,1.98,573.7,4.58,Moong
Telangana,Nagarkurnool,28.2,38.9,15.7,6.44,0.79,15.2,Sandy,27.6,33.8,41.1,1.25,742.8,3.36,Bajra
Bihar,Muzaffarpur,133.3,50.3,25.3,6.11,0.44,34.1,Clayey,26.9,75.7,84.1,1.74,304.4,2.77,Cotton
Uttar Pradesh,Kannauj,90.4,71.0,45.2,6.36,0.74,35.3,Sandy,29.0,78.4,116.3,0.96,457.7,5.21,Banana
Karnataka,Ballari,74.8,54.5,21.1,5.79,0.41,27.5,Silty,26.2,61.1,98.1,1.43,286.3,2.36,Maize
Karnataka,Raichur,59.8,40.8,64.2,6.99,0.68,23.7,Sandy,17.5,52.6,30.1,1.34,513.2,2.11,Onion
Tamil Nadu,Tirunelveli,43.1,60.8,40.9,6.63,0.61,24.5,Sandy,26.0,54.4,50.8,3.09,367.7,2.7,Soybean
Maharashtra,Hingoli,39.2,69.4,32.1,6.91,0.65,22.7,Loamy,27.9,50.4,69.0,0.82,383.5,3.21,Toor
Telangana,Warangal Rural,25.2,35.9,19.1,5.43,0.52,15.9,Black Cotton,32.8,35.3,56.2,0.98,529.4,3.27,Ragi
West Bengal,Bankura,34.6,37.7,32.2,6.46,0.72,18.6,Clayey,33.2,41.4,54.2,2.01,502.3,3.2,Sorghum
Uttar Pradesh,Kasganj,44.4,79.4,36.1,6.12,0.68,18.4,Clayey,29.7,40.9,97.6,0.37,351.7,4.11,Soybean
West Bengal,Paschim Medinipur,107.8,59.5,24.1,7.09,0.39,32.8,Black Cotton,27.7,72.9,101.8,1.88,474.1,1.57,Cotton
Uttar Pradesh,Jalaun,65.0,50.1,24.9,5.73,0.78,27.8,Black Cotton,18.9,61.8,60.1,1.15,501.8,3.89,Maize
Uttar Pradesh,Bahraich,64.4,50.2,59.4,6.55,0.53,28.6,Laterite,16.5,63.6,53.8,1.15,609.5,3.73,Onion
West Bengal,Murshidabad,104.7,64.6,51.9,6.46,0.51,37.7,Silty,29.8,83.8,198.5,1.19,406.5,3.87,Sugarcane
Punjab,Pathankot,62.6,41.1,48.5,5.53,0.47,23.6,Silty,14.7,52.4,52.1,1.64,313.7,2.3,Potato
Andhra Pradesh,Chittoor,43.7,44.0,46.2,6.29,0.75,26.1,Red Soil,27.9,57.9,83.8,1.54,400.5,3.38,Groundnut
Karnataka,Chamarajanagar,107.4,88.3,54.9,6.24,0.67,36.6,Black Cotton,26.8,81.3,106.1,1.66,616.4,2.05,Banana
Punjab,Jalandhar,44.9,55.3,57.5,6.57,0.68,21.0,Sandy,21.4,46.6,73.0,1.58,579.7,3.18,Mirchi
Karnataka,Ballari,20.7,55.8,28.5,6.24,0.61,32.9,Laterite,28.6,73.0,40.9,0.44,335.5,3.5,Urad
Telangana,Jangaon,23.0,63.1,21.2,6.92,0.46,31.3,Black Cotton,31.3,69.6,62.2,0.42,705.4,2.11,Moong
Telangana,Medchal Malkajgiri,40.3,62.4,26.7,6.19,0.64,24.5,Black Cotton,27.9,54.5,68.6,1.0,576.6,2.6,Toor
Maharashtra,Sindhudurg,30.8,70.5,35.8,6.24,0.65,13.8,Red Soil,22.1,30.6,42.0,1.33,476.6,3.39,Bengal Gram
Punjab,Fazilka,33.2,61.7,31.2,6.68,0.66,23.5,Sandy,22.8,52.3,58.8,0.63,444.1,2.81,Wheat
Karnataka,Haveri,16.4,54.7,29.9,6.68,0.4,24.4,Red Soil,26.5,54.2,60.0,1.4,551.8,2.91,Moong
Bihar,Sitamarhi,42.0,59.0,47.8,6.75,0.79,21.0,Red Soil,27.4,46.7,78.1,1.41,414.5,2.85,Groundnut
Karnataka,Ballari,78.6,48.8,22.8,5.54,0.42,25.5,Sandy,22.8,56.6,82.6,0.54,403.9,2.75,Maize
Karnataka,Ramanagara,38.9,77.6,35.8,6.17,0.37,23.4,Red Soil,23.3,52.1,90.7,0.23,416.2,4.47,Soybean
Tamil Nadu,Tiruvannamalai,35.2,49.4,43.1,6.25,0.64,21.4,Silty,27.8,47.5,50.9,1.67,429.3,2.64,Groundnut
West Bengal,Kalimpong,67.4,42.8,51.3,5.92,0.47,27.1,Clayey,13.2,60.2,61.9,1.41,646.5,2.23,Potato
Punjab,Gurdaspur,65.2,59.9,52.9,5.7,0.69,27.4,Sandy,19.8,60.9,40.6,0.21,248.1,5.17,Potato
Telangana,Jayashankar Bhoopalpally,36.6,53.4,26.4,6.82,0.61,18.5,Clayey,12.9,41.1,52.9,1.88,484.2,4.44,Mustard
Maharashtra,Akola,77.9,54.2,25.0,5.58,0.45,30.4,Red Soil,26.4,67.6,83.0,1.26,392.3,6.05,Maize
Andhra Pradesh,Kurnool,38.8,71.1,43.7,6.5,0.76,25.2,Laterite,21.9,56.0,96.4,0.33,343.3,4.2,Soybean
Telangana,Mahabubnagar,24.8,29.2,18.0,5.86,0.62,9.9,Clayey,26.2,21.9,31.2,1.66,506.8,3.74,Ragi
Telangana,Kamareddy,37.9,57.4,58.0,6.47,0.46,24.3,Red Soil,27.7,53.9,60.8,1.74,600.7,3.21,Mirchi
Rajasthan,Jhalawar,37.9,16.5,26.4,6.43,0.3,41.5,Sandy,26.7,92.2,130.4,0.98,426.5,3.31,Coconut
Rajasthan,Sikar,87.1,50.8,24.7,6.34,0.68,30.7,Red Soil,26.3,68.2,87.5,1.39,535.8,2.94,Maize
Bihar,Saran,30.6,27.5,30.7,5.6,0.34,41.2,Black Cotton,25.9,91.5,213.6,2.54,498.5,4.95,Coconut
Tamil Nadu,Ramanathapuram,37.2,51.4,58.8,6.54,0.35,20.2,Clayey,21.4,44.9,78.0,0.13,367.3,2.71,Mirchi
Uttar Pradesh,Unnao,24.3,28.8,27.6,5.82,0.48,41.8,Sandy,26.0,92.9,194.9,1.39,298.1,3.3,Coconut
Karnataka,Gadag,59.8,52.0,50.3,6.23,0.53,30.9,Sandy,23.8,68.7,34.6,0.85,562.7,4.48,Onion
Bihar,Darbhanga,32.5,22.8,25.5,5.82,0.62,44.0,Laterite,25.6,97.8,226.3,1.29,312.1,2.24,Coconut
Karnataka,Tumakuru,56.3,45.0,67.8,6.02,0.34,33.5,Sandy,20.8,74.4,89.5,1.04,575.3,4.62,Tomato
Uttar Pradesh,Etawah,28.2,30.8,23.2,6.51,0.36,15.9,Loamy,31.9,35.3,52.2,1.06,466.2,0.1,Ragi
Karnataka,Dakshina Kannada,15.5,65.6,22.2,6.46,0.71,30.7,Black Cotton,26.8,68.2,70.7,0.91,511.3,3.43,Urad
Rajasthan,Churu,35.1,59.4,26.9,5.54,0.68,20.9,Red Soil,19.4,46.4,50.0,0.87,436.5,3.24,Mustard
Telangana,Jayashankar Bhoopalpally,42.7,48.2,60.6,6.73,0.61,31.4,Black Cotton,21.7,69.8,67.1,2.29,698.8,5.63,Tomato
West Bengal,Birbhum,107.8,58.8,20.6,6.99,0.67,34.9,Loamy,24.1,77.6,96.6,0.81,568.2,2.41,Cotton
Maharashtra,Jalgaon,15.9,62.7,20.6,6.15,0.6,30.5,Black Cotton,26.2,67.8,65.2,0.49,313.8,1.96,Urad
Tamil Nadu,Tirupattur,124.4,48.8,21.8,7.05,0.58,35.9,Sandy,23.8,79.7,87.1,2.09,541.3,3.76,Cotton
Rajasthan,Nagaur,31.2,47.2,26.9,5.59,0.52,19.9,Red Soil,14.0,44.2,40.2,0.19,318.3,3.91,Mustard
Rajasthan,Tonk,48.2,62.5,35.3,6.5,0.52,30.8,Loamy,28.1,68.4,83.7,1.54,200.5,5.51,Soybean
Punjab,Kapurthala,48.5,44.0,40.6,6.25,0.57,26.1,Laterite,29.2,57.9,87.7,1.01,534.8,3.91,Groundnut
Punjab,Jalandhar,60.8,62.6,41.9,6.39,0.71,19.5,Red Soil,25.5,43.3,48.3,1.27,572.4,2.94,Sunflower
Tamil Nadu,Kancheepuram,96.5,72.6,51.2,6.24,0.42,36.1,Laterite,26.7,80.3,93.3,0.23,563.6,3.07,Banana
Tamil Nadu,Tiruvannamalai,30.6,61.9,29.3,6.96,0.7,23.4,Red Soil,29.0,51.9,75.7,2.03,371.5,3.7,Toor
Telangana,Nalgonda,35.9,58.5,42.8,6.14,0.67,23.1,Sandy,23.9,51.3,84.1,0.9,289.9,1.96,Mirchi
Punjab,Jalandhar,50.6,69.3,51.1,5.78,0.34,25.2,Silty,28.4,56.0,56.8,1.33,623.6,3.84,Mirchi
Punjab,Kapurthala,100.6,86.0,50.2,6.03,0.51,37.8,Red Soil,29.4,84.0,116.1,1.34,367.8,1.83,Banana
Telangana,Jangaon,37.3,50.8,48.3,6.0,0.31,19.1,Silty,29.2,42.5,53.4,1.51,475.0,2.62,Groundnut
Maharashtra,Osmanabad,26.3,60.1,37.4,7.24,0.52,16.7,Red Soil,21.5,37.0,40.4,1.27,328.3,2.36,Bengal Gram
Telangana,Warangal Urban,17.5,59.9,20.2,7.13,0.53,23.8,Loamy,30.7,52.8,60.4,1.04,506.8,4.32,Moong
Uttar Pradesh,Shahjahanpur,31.6,56.3,29.2,6.56,0.75,24.5,Black Cotton,29.4,54.4,71.3,1.15,262.2,3.92,Toor
Telangana,Warangal Urban,38.2,19.8,26.1,5.55,0.62,43.9,Silty,28.3,97.5,205.1,0.43,600.2,2.49,Coconut
Tamil Nadu,Cuddalore,49.3,58.3,47.1,6.93,0.49,22.2,Laterite,29.4,49.3,61.8,0.29,546.9,2.63,Groundnut
Maharashtra,Washim,54.4,67.9,39.3,7.16,0.77,26.8,Clayey,26.4,59.5,53.3,0.31,443.0,2.45,Sunflower
Maharashtra,Wardha,54.7,57.6,46.7,6.48,0.77,28.6,Clayey,25.0,63.6,78.8,1.64,449.4,3.98,Mirchi
Bihar,Patna,69.3,57.1,40.1,6.9,0.68,23.2,Red Soil,25.7,51.6,62.7,1.43,324.9,1.64,Sunflower
Telangana,Warangal Rural,106.6,70.5,50.6,6.45,0.42,37.3,Loamy,27.3,82.8,90.4,0.93,508.8,2.05,Banana
West Bengal,Nadia,19.0,39.7,19.3,6.08,0.74,11.2,Laterite,33.0,24.9,59.1,1.04,506.8,2.62,Ragi
Maharashtra,Nagpur,50.7,57.3,40.4,5.88,0.43,28.8,Sandy,20.7,64.0,54.8,1.82,336.1,4.36,Mirchi
Uttar Pradesh,Hathras,25.9,35.1,15.2,7.5,0.56,13.2,Red Soil,28.3,29.3,32.0,2.67,202.6,2.04,Bajra
West Bengal,Purba Medinipur,44.9,49.0,26.6,6.8,0.78,20.8,Silty,32.8,46.3,38.7,0.24,493.3,3.09,Sorghum
Andhra Pradesh,Kurnool,26.9,65.2,23.5,6.11,0.6,31.1,Clayey,28.0,69.1,52.1,1.3,492.3,3.51,Urad
West Bengal,Murshidabad,89.3,49.0,40.6,6.44,0.57,37.9,Laterite,20.5,84.2,184.8,1.18,201.9,2.89,Rice
Bihar,Buxar,82.5,43.8,22.0,6.47,0.71,29.1,Sandy,26.3,64.7,65.0,1.04,288.0,5.12,Maize
Maharashtra,Satara,12.0,34.9,19.4,6.5,0.75,9.2,Laterite,28.4,20.5,43.0,1.08,526.2,1.77,Bajra
Tamil Nadu,Viluppuram,57.4,61.2,61.1,6.22,0.44,32.2,Sandy,25.0,71.6,69.3,0.54,330.3,3.62,Tomato
Tamil Nadu,Tiruppur,11.2,21.1,21.1,5.24,0.75,11.9,Laterite,31.9,26.4,39.3,0.42,481.4,3.3,Ragi
Telangana,Nirmal,27.6,70.4,28.4,7.0,0.38,24.6,Clayey,27.1,54.7,84.6,1.27,174.1,3.2,Toor
Uttar Pradesh,Saharanpur,64.7,50.9,35.8,6.96,0.51,26.1,Red Soil,27.7,58.0,66.2,0.72,492.9,0.7,Sunflower
West Bengal,Darjeeling,70.6,56.2,38.1,6.12,0.47,36.8,Clayey,24.4,81.7,191.1,1.55,386.4,2.05,Rice
West Bengal,North 24 Parganas,12.7,39.7,17.3,6.61,0.65,9.6,Sandy,31.8,21.4,28.5,0.34,501.5,1.25,Bajra
Karnataka,Bagalkot,22.9,26.5,13.3,6.7,0.52,10.3,Sandy,31.9,22.9,28.9,0.81,279.4,3.26,Bajra
Punjab,Gurdaspur,49.2,51.6,64.3,6.42,0.65,34.8,Sandy,19.4,77.3,42.2,0.83,513.9,1.05,Tomato
Rajasthan,Sri Ganganagar,24.5,57.9,24.4,7.06,0.61,31.4,Sandy,29.3,69.7,63.7,1.41,419.9,2.84,Moong
Maharashtra,Nagpur,28.4,62.9,29.2,6.35,0.33,31.1,Silty,25.3,69.2,55.9,0.1,596.3,1.91,Moong
Punjab,Patiala,72.8,42.8,36.7,5.92,0.74,38.1,Clayey,25.1,84.6,233.7,1.42,819.5,4.34,Rice
Bihar,Buxar,15.3,52.4,23.9,6.8,0.7,23.1,Laterite,25.4,51.3,46.2,0.92,379.9,4.61,Moong
Punjab,Pathankot,43.6,65.8,51.8,5.82,0.4,29.0,Red Soil,26.4,64.5,83.8,2.65,471.8,2.53,Mirchi
Bihar,Muzaffarpur,73.8,52.2,39.0,5.84,0.62,38.7,Laterite,24.4,85.9,252.8,0.84,446.9,0.88,Rice
Tamil Nadu,Nilgiris,34.5,61.7,27.8,6.91,0.76,19.8,Black Cotton,26.8,44.0,88.8,0.5,442.2,3.25,Toor
Rajasthan,Jaisalmer,57.3,58.7,46.4,5.24,0.49,22.9,Loamy,12.3,50.8,55.6,2.4,447.4,3.38,Potato
Punjab,Moga,99.7,50.7,54.1,6.0,0.75,38.6,Sandy,32.3,85.8,202.2,0.2,475.1,1.93,Sugarcane
Andhra Pradesh,Nandyal,34.3,16.4,26.8,6.15,0.56,43.6,Sandy,26.3,97.0,208.0,1.99,470.1,4.29,Coconut
Telangana,Suryapet,35.1,57.1,57.3,5.65,0.8,26.1,Laterite,20.5,58.0,52.4,0.71,284.9,3.14,Mirchi
Andhra Pradesh,Vizianagaram,26.3,46.7,25.6,5.55,0.67,17.4,Laterite,17.8,38.6,56.6,0.82,504.6,4.74,Mustard
Rajasthan,Bundi,46.8,63.1,66.6,6.43,0.55,30.3,Laterite,23.7,67.4,68.5,1.75,318.0,1.33,Tomato
West Bengal,South Dinajpur,27.3,58.2,27.8,6.17,0.58,32.2,Loamy,30.8,71.5,56.0,1.33,504.9,3.17,Urad
Bihar,Madhepura,27.6,60.2,25.9,6.48,0.53,24.5,Loamy,27.3,54.5,89.3,1.28,318.2,3.31,Toor
Uttar Pradesh,Gonda,43.2,65.5,29.9,6.82,0.61,21.5,Laterite,26.8,47.7,78.5,2.38,494.0,3.62,Toor
Tamil Nadu,Mayiladuthurai,25.5,64.9,37.6,6.95,0.47,9.4,Red Soil,23.3,20.9,52.3,0.68,618.3,6.53,Bengal Gram
Uttar Pradesh,Kannauj,64.0,43.2,21.3,6.51,0.32,28.6,Loamy,26.3,63.6,75.8,2.46,770.0,3.12,Maize
Bihar,Madhubani,68.6,40.8,65.9,6.39,0.42,26.1,Loamy,21.5,58.0,55.0,0.63,258.1,2.93,Onion
Karnataka,Chitradurga,37.0,59.6,46.0,5.98,0.38,25.6,Loamy,31.9,56.8,66.5,1.24,474.6,3.37,Groundnut
Punjab,Muktsar,18.7,38.8,13.1,6.99,0.75,11.4,Red Soil,25.2,25.3,21.1,0.15,420.6,1.18,Bajra
Andhra Pradesh,Kakinada,42.1,45.3,25.2,6.25,0.43,15.3,Loamy,27.4,34.0,51.7,1.46,269.3,2.94,Sorghum
West Bengal,Malda,88.9,41.5,37.4,5.59,0.7,37.3,Clayey,21.9,82.9,251.2,0.77,429.8,2.43,Rice
Karnataka,Raichur,62.6,60.0,41.4,6.44,0.67,38.4,Loamy,21.4,85.4,226.6,0.46,548.7,1.53,Rice
Rajasthan,Bundi,58.1,53.1,64.5,6.62,0.67,33.9,Red Soil,21.9,75.4,56.4,0.15,605.7,4.28,Tomato
Rajasthan,Jalor,48.5,53.1,49.1,5.89,0.66,21.2,Clayey,25.6,47.1,79.1,0.85,523.8,3.06,Groundnut
Tamil Nadu,Tiruvannamalai,18.2,25.9,17.6,6.76,0.6,12.3,Laterite,32.2,27.4,21.5,1.92,605.0,3.37,Bajra
Andhra Pradesh,East Godavari,38.1,55.4,26.7,5.6,0.64,14.4,Clayey,11.3,32.1,59.6,0.3,426.5,1.57,Mustard
Karnataka,Chamarajanagar,44.0,74.4,42.2,6.92,0.41,31.3,Black Cotton,20.2,69.6,91.1,2.05,432.1,2.49,Soybean
Tamil Nadu,Tiruchirappalli,66.0,54.2,48.6,5.57,0.62,23.3,Laterite,17.8,51.8,61.5,1.15,529.9,3.64,Potato
Tamil Nadu,Thoothukudi,20.2,52.9,23.0,6.13,0.39,24.2,Clayey,27.4,53.8,42.9,1.42,482.0,2.18,Moong
Punjab,Muktsar,26.8,52.9,27.7,6.74,0.35,31.6,Laterite,30.4,70.2,72.1,1.32,381.7,3.16,Urad
Bihar,Patna,30.4,71.0,39.7,7.06,0.48,10.5,Black Cotton,19.4,23.4,39.9,1.66,443.8,1.37,Bengal Gram
Rajasthan,Jhunjhunu,13.7,30.3,17.6,6.82,0.49,17.1,Red Soil,32.2,37.9,54.6,1.66,321.5,4.6,Ragi
Andhra Pradesh,Anantapur,16.2,45.0,20.8,6.57,0.65,27.1,Silty,29.6,60.3,41.7,1.92,511.3,1.07,Moong
Uttar Pradesh,Kannauj,37.8,51.3,24.5,6.92,0.61,19.7,Red Soil,13.5,43.8,47.0,0.67,383.0,2.17,Mustard
Karnataka,Mysuru,114.1,56.5,57.9,6.14,0.57,36.7,Clayey,34.7,81.6,183.7,0.59,534.5,1.07,Sugarcane
West Bengal,Alipurduar,84.5,38.7,38.8,5.92,0.58,36.9,Laterite,21.8,82.1,206.6,1.01,126.4,2.93,Rice
Maharashtra,Dhule,21.0,64.6,29.5,7.25,0.47,26.9,Black Cotton,25.6,59.8,67.8,2.25,264.2,2.58,Urad
Andhra Pradesh,East Godavari,35.2,56.3,40.9,7.34,0.62,9.3,Loamy,22.0,20.7,45.4,1.07,591.8,3.26,Bengal Gram
Andhra Pradesh,Guntur,60.5,56.5,58.9,6.21,0.42,25.2,Loamy,22.3,56.1,54.7,1.67,410.4,3.84,Onion
West Bengal,Jhargram,30.4,76.2,36.0,6.79,0.77,21.6,Red Soil,22.7,47.9,64.4,2.19,716.2,3.69,Soybean
Maharashtra,Solapur,109.0,59.4,29.5,6.45,0.43,31.9,Loamy,22.1,71.0,87.5,1.58,420.2,3.8,Cotton
Tamil Nadu,Kallakurichi,58.3,62.2,52.6,6.42,0.44,28.4,Red Soil,23.0,63.2,64.6,1.82,260.5,4.45,Tomato
Bihar,Sitamarhi,52.8,42.0,63.4,6.95,0.59,28.5,Silty,24.2,63.3,51.4,0.72,393.1,4.22,Onion
Tamil Nadu,Nilgiris,13.5,29.3,14.4,6.92,0.63,11.2,Black Cotton,25.2,24.8,30.3,1.01,643.5,4.14,Bajra
West Bengal,Uttar Dinajpur,32.0,27.8,31.1,5.14,0.67,41.5,Loamy,25.3,92.2,161.8,2.43,548.5,0.33,Coconut
